ProductName,SKU,Category,ItemType,TrackSerials,SerialPrefix,SerialNextNumber,SerialSuffix,Description,DefaultUnitPrice,Markup,IsFixedMarkup,IsTaxInclusivePrice,AGD,Astoria Homes,Beaver Builders,BROOKFIELD,CAS CONSTRUCTION,Country Road Homebuilders,Daniel,David Weekly Homes,DFW Installations,FIG TREE HOMES,FIRST TEXAS HOMES,GH HOMES,Harvest Home Designs,Hunt Homes,Jake Jackson,James Lancaster,JCLI Homes,JOSEPH PAUL HOMES,Key Custom Homes,Malibu Homes,McClintock,Millcreek,NEWPORT HOMEBUILDERS,Pulte ,Stately Design and Renovation,STONEHOLLOW,SUMMA TERRA,TGC Custom Homes,TOLL BROTHERS,TRUTH CONSTRUCTION,TX BUILT CONST,Victor Myers,Villa May,Cost,SpecialTaxRate,LastVendor,VendorProductCode,VendorPrice,BarCode,Uom,SalesUom,SalesUomRatio1,SalesUomRatio2,PurchasingUom,PurchasingUomRatio1,PurchasingUomRatio2,ProductLength,ProductWidth,ProductHeight,ProductWeight,Remarks,CombineQuantityBuildable,AutoManufacture,IsActive
DW 22x64 Full Lite Mini Blind Insert Only,BC000729,PULTE INSERT BOISE,Stocked product,FALSE,,,,,575.33,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.13,,DW Distribution,,,BC000729,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
POCKET DOOR 200LB 3 WHEEL HARDWARE BAG,BC000730,POCKET DOOR,Stocked product,FALSE,,,,,53.75,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,35.48,,,,,,,,,,,,33.11,,,,21.5,,DW Distribution,,21.5,BC000730,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"CASED OPENING 80"" FJ JAMB MATERIAL",BC000731,TRIM,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,19.46,,,,,,,,20.87,,,,,,,,,,,19.46,,,,,12.65,,DW Distribution,,,BC000731,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"DW 2'4"" x 8'0"" 1-3/4"" SC RIVERSIDE, LH 4-9/16"" FJ JAMB",BC000732,20 MIN FIRE DOOR,Stocked product,FALSE,,,,,473.68,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.82,,,,,189.47,,,,,BC000732,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"DW 2'8"" x 8'0"" 1-3/4"" SC 2 PANEL SQUARE, RHIS, 6-5/8"" FJ JAMB ",BC000734,20 MIN FIRE DOOR,Stocked product,FALSE,,,,,0,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,BC000734,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"BC 3'0"" x 8'0"" CARRARA HC SMOOTH, RH, PREHUNG, 4-5/8"" FJ JAMB, BLACK HINGES",BC000735,20 MIN FIRE DOOR,Stocked product,FALSE,,,,,208.29,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.315,,Boise Cascade,,,BC000735,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"2'6"" x 8'0"" HC 2 PANEL SQUARE, RHIS, 4-9/16"" FJ JAMB, BLACK HINGES, 1 x 4 MDF CASING - Copy - Copy",BC000736,20 MIN FIRE DOOR,Stocked product,FALSE,,,,,0,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,BC000736,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"BC 2'4"" x 6'8"" HC 2 PANEL SQUARE, LHIS, 4-9/16"" FJ JAMB, SN HINGES, 1 x 4 MDF CASING",BC000737,20 MIN FIRE DOOR,Stocked product,FALSE,,,,,0,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,BC000737,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"BC 2'4"" x 6'8"" HC 2 PANEL SQUARE, RHIS, 4-9/16"" FJ JAMB, SN HINGES, 1 x 4 MDF CASING",BC000738,20 MIN FIRE DOOR,Stocked product,FALSE,,,,,0,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,BC000738,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"DW 3'0"" x 6'8"" 1-3/8"" HC RIVERSIDE, LHIS, 4-9/16"" FJ JAMB.",BC000739,20 MIN FIRE DOOR,Stocked product,FALSE,,,,,0,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,BC000739,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"BC 2'0"" x 6'8"" 2 PANEL SQUARE TOP SMOOTH RH HC 4-9/16"" JAMB SN HINGES C-322 CASING",BC000740,PULTE LITE INTERIOR DOORS,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,149.91,,,,,,,,,,103.41,,Boise Cascade,,,BC000740,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
" BC 2'0"" x 6'8"" 2 PANEL SQUARE TOP SMOOTH LH HC 4-9/16"" JAMB SN HINGES C-322 CASING",BC000741,PULTE LITE INTERIOR DOORS,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,149.91,,,,,,,,,,103.41,,Boise Cascade,,,BC000741,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"3'0"" x 6'8"" 2 PANEL SQUARE HC 4-9/16"" JAMB BLACK HINGES",BC000742,INTERIOR DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.13,,,,106.01,,Boise Cascade,,,BC000742,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"DW 2868 LH HC 2 PANEL SQUARE 4-9/16"" JAMB BLACK HINGES",BC000743,TOLL BROTHERS INTERIOR DOORS,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.13,,,,96.96,,DW Distribution,,,BC000743,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"DW 2868 RH HC 2 PANEL SQUARE 4-9/16"" JAMB BLACK HINGES",BC000744,TOLL BROTHERS INTERIOR DOORS,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.13,,,,96.96,,DW Distribution,,,BC000744,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"DBL 4'0"" x 6'8"" 2 PANEL SQUARE BC 4-9/16"" JAMB BLACK HINGES",BC000745,INTERIOR DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.09,,,,166.29,,Boise Cascade,,,BC000745,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"2'8"" x 6'8"" 2 PANEL SQUARE SC SLAB ONLY",BC000746,INTERIOR DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.5,,,,125,,Boise Cascade,,,BC000746,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"DBL 30x80 MAHOGANY 6 LITE LOW E CG W/T-ASTRAGAL RH 4-9/16"" JAMB BM BLACK HINGES BRONZE SILL",BC000747,EXTERIOR DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1614.81,,DW Distribution,,,BC000747,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"DW 2'6x5'11"" RHIS HC FLUSH FULLBOUND BORE 12"" up from bottom of door",BC000748,MILLCREEK INTERIOR DOORS,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,297.42,,,,,,,,,,,,123.66,,DW Distribution,,,BC000748,,,1,1,,1,1,0,0,0,0,,FALSE,FALSE,TRUE
"ADT 2'4"" x 6'8"" HC 2 PNL SQ TP, RHIS, 4-9/16"" FJ JMB, SN HNGS",BC000750,MILLCREEK INTERIOR DOORS,Stocked product,FALSE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,191.93,,,,,,,,,,,,118.245,,DW Distribution,,,BC000750,,,1,1,,1,1,0,0,0,0,,FALSE,FALSE,TRUE
"BC 2'0"" X 3'0"" SC RHOS S4S CUT DOWN DOOR, FULL BOUND W/S",BC000751,20 MIN FIRE DOOR,Stocked product,FALSE,,,,,539.88,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,345.42,,,,,,,,,,215.95,,Boise Cascade,,215.95,BC000751,ea.,ea.,1,1,ea.,1,1,0,0,0,0,,FALSE,FALSE,TRUE
3068 1-3/4'' HC DUNNAGE DOOR,BC000752,EXTERIOR DOOR,Stocked product,FALSE,,,,,0,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BC000752,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"3'0"" x 6'8"" TEMP DUNNAGE DOOR RHIS 4-9/16"" JAMB",BC000753,20 MIN FIRE DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.3,,DW Distribution,,,BC000753,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"3'0"" x 6'8"" KNOTTY ALDER V-GROOVE, RH, DBL 14"" SIDLITES, 4-9/16"" JAMB, BM, BRONZE SILL, BLACK HINGES",BC000754,20 MIN FIRE DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1673.65,,Boise Cascade,,,BC000754,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"2'8"" x 8'0"" THERMA TRU SMOOTH STAR FG 3/4 LITE 1 PANEL LH 4-9/16"" JAMB, BRONZE SILL BALCK HINGES",BC000755,20 MIN FIRE DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.5,,Boise Cascade,,,BC000755,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"3'0"" x 8'0"" 2 PANEL ARCH TOP SMOOTH FIRE DOOR RH, HC, 4-9/16"" JAMB, BLACK HINGES",BC000756,20 MIN FIRE DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.61,,DW Distribution,,,BC000756,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"DW 2'6"" x 8'0"" 2 PANEL ARCH TOP SMOOTH, RH, HC, 6-5/8"" JAMB, BLACK HINGES",BC000757,20 MIN FIRE DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.35,,DW Distribution,,,BC000757,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"DOUBLE 3'0"" x 8'0"" 2 PANEL ARCH TOP SMOOTH, BC HC, 4-9/16"" JAMB, BLACK HINGES",BC000758,20 MIN FIRE DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.79,,DW Distribution,,,BC000758,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"2'8"" x 6'8"" 1 PANEL SHAKE, LHIS, 4-9/16"" JAMB, BRASS HINGES",BC000759,20 MIN FIRE DOOR,Stocked product,FALSE,,,,,0,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Boise Cascade,,,BC000759,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
2880 CRAFTSMAN 2 PANEL SHAKER CLEAR GLASS LHIS BLACK HINGES BRONZE SILL,BC000760,20 MIN FIRE DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735,,Boise Cascade,,,BC000760,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
2880 FULL LITE MAGHOGANY LHIS BLACK HIINGES BRONZE SILL,BC000761,20 MIN FIRE DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.96,,Boise Cascade,,,BC000761,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"BC 22"" x 80"" 1 LITE W/MINI BLINDS DOOR INSERT",BC000762,20 MIN FIRE DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.18,,,,366.28,,Boise Cascade,,,BC000762,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"WM-1021 WINDOW STOOL 11/16"" x 7-1/4"" x 16' FJ PRIMED",BC000764,TRIM,Stocked product,FALSE,,,,240/ UNIT,45.2,150,TRUE,FALSE,,,,21.12,,,,,,22.56,26.35,,,,,,,28.39,,,,,28.39,24.95,35.2,28.7,,,24,,,,28.7,18.08,,METRIE,,18.08,BC000764,ea.,ea.,1,1,ea.,1,1,0,0,0,0,,FALSE,FALSE,TRUE
2868 FG 1/2 LITE 2 PANEL  DOOR SLAB ONLY,BC000765,20 MIN FIRE DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,369.6,,,,,,,,,,240,,Boise Cascade,,,BC000765,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"1"" x 10"" x 16' CEDAR",BC000766,TRIM,Stocked product,FALSE,,,,,104.4,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.76,,BlueLinx,,,BC000766,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
DOUBLE 3080 MODERN IRON DOOR,BC000767,20 MIN FIRE DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5057.33945,,HOELSCHER WEATHERSTIP MFG,,,BC000767,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
CRATING,BC000768,20 MIN FIRE DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.66055,,HOELSCHER WEATHERSTIP MFG,,550,BC000768,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"2880 LH SC Monroe 4-5/8"" FJ Jamb Brass Hinges",BC000769,INTERIOR DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,411.86,,,,,,,,,,,,,,,,267.71,,,,,BC000769,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"2880 RH SC Monroe 4-5/8"" FJ Jamb Brass Hinges",BC000770,INTERIOR DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,411.86,,,,,,,,,,,,,,,,267.71,,,,,BC000770,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"3080 LH SC Monroe 4-5/8"" FJ Jamb Brass Hinges",BC000771,INTERIOR DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,422.28,,,,,,,,,,,,,,,,274.48,,Boise Cascade,,,BC000771,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"3080 RH SC Monroe 4-5/8"" FJ Jamb Brass Hinges",BC000772,INTERIOR DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,422.28,,,,,,,,,,,,,,,,274.48,,Boise Cascade,,,BC000772,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"2680 LH SC Monroe 4-5/8"" FJ Jamb Brass Hinges",BC000773,INTERIOR DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,407.48,,,,,,,,,,,,,,,,264.86,,Boise Cascade,,,BC000773,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"2680 RH SC Monroe 4-5/8"" FJ Jamb Brass Hinges",BC000774,INTERIOR DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,407.48,,,,,,,,,,,,,,,,264.86,,Boise Cascade,,,BC000774,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"2480 RH SC Monroe 6-5/8"" FJ Jamb Brass Hinges",BC000775,INTERIOR DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,443.38,,,,,,,,,,,,,,,,288.2,,,,,BC000775,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"2480 LH SC Monroe 6-5/8"" FJ Jamb Brass Hinges",BC000776,INTERIOR DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,443.38,,,,,,,,,,,,,,,,288.2,,,,,BC000776,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"BC 2480 LH SC Monroe 4-5/8"" FJ Jamb Brass Hinges",BC000777,INTERIOR DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,407.48,,,,,,,,,,,,,,,,264.86,,Boise Cascade,,,BC000777,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"BC 2480 RH SC Monroe 4-5/8"" FJ Jamb Brass Hinges",BC000778,INTERIOR DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,407.48,,,,,,,,,,,,,,,,264.86,,Boise Cascade,,,BC000778,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"BC 2080 RH SC Monroe 4-5/8"" FJ Jamb Brass Hinges",BC000779,INTERIOR DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,394.4,,,,,,,,,,,,,,,,256.36,,,,,BC000779,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"BC 2080 LH SC Monroe 4-5/8"" FJ Jamb Brass Hinges",BC000780,INTERIOR DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,394.4,,,,,,,,,,,,,,,,256.36,,Boise Cascade,,,BC000780,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"3080 DBL RH SC Monroe 4-5/8"" FJ Jamb Brass Hinges",BC000781,INTERIOR DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,722.91,,,,,,,,,,,,,,,,469.89,,,,,BC000781,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"4080 DBL LH SC Monroe 4-5/8"" FJ Jamb Brass Hinges",BC000782,INTERIOR DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,731.46,,,,,,,,,,,,,,,,475.45,,,,,BC000782,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"3080 LH SC Monroe 4-9/16"" FJ Jamb Brass Hinges C312 FJ Bronze Threshold WS",BC000783,20 MIN FIRE DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,463.29,,,,,,,,,,,,,,,,301.14,,,,,BC000783,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"3080 RH SC Monroe 4-9/16"" FJ Jamb Brass Hinges C312 FJ Bronze Threshold WS",BC000784,20 MIN FIRE DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,463.29,,,,,,,,,,,,,,,,301.14,,,,,BC000784,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
TRADITIONAL MUD BENCH,BC000785,PULTE TRADITIONAL MUD BENCH,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.4,,,,,BC000785,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
1x6 T&G White Oak,BC000786,TRIM,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,201.03,,,,,,,,,,,,,,,,124.64,,,,,BC000786,ea.,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
1x6 T&G PG,BC000787,TRIM,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,38.65,,,,,,,,,,,,,,,,25.12,,,,,BC000787,ea.,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"2'8"" x 6'8"" 6 PANEL, LHIS, SC 20 MIN FIRE DOOR, SNGL BORE, 6-9/16"" JAMB, MILL SILL, SN SPRING HINGES",BC000788,PULTE GARAGE 20 MIN FIRE DOOR,Stocked product,FALSE,,,,,248.72,20.35226943,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,407,,,,,,,,,,206.66,,Boise Cascade,,,BC000788,,,1,1,,1,1,0,0,0,0,,FALSE,FALSE,TRUE
"2'8"" x 6'8"" 6 PANEL, RHIS, SC 20 MIN FIRE DOOR, SNGL BORE, 6-9/16"" JAMB, MILL SILL, SN SPRING HINGES",BC000789,PULTE GARAGE 20 MIN FIRE DOOR,Stocked product,FALSE,,,,,248.72,-0.878385207,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,407,,,,,,,,,,250.92408,,,,,BC000789,,,1,1,,1,1,0,0,0,0,,FALSE,FALSE,TRUE
"2'8"" x 6'8"" 2 PANEL ARCH TOP SMH, LHIS, SC 20 MIN FIRE DOOR 1 BORE 6-9/16"" JB MILL SILL SN SRG HIN",BC000790,PULTE GARAGE 20 MIN FIRE DOOR,Stocked product,FALSE,,,,"2'8"" x 6'8"" 2 PANEL ARCH TOP SMOOTH, LHIS, SC 20 MIN FIRE DOOR, SNGL BORE, 4-9/16"" JAMB, MILL SILL, SN SPRING HINGES",248.72,0,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,407,,,,,,,,,,248.72,,,,,BC000790,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"2'8""x6'8"" 2P ARCH TOP SMTH RHIS SC 20 MIN FIRE DOOR SNGL BORE 6-9/16"" JMB MILL SILL SN SLH",BC000791,PULTE GARAGE 20 MIN FIRE DOOR,Stocked product,FALSE,,,,,248.72,29.07109497,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,407,,,,,,,,,,192.7,,DW Distribution,,,BC000791,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"2'8""x6'8"" 2P SQ TOP SMTH RHIS SC 20 MIN FIRE DOOR SNGL BORE 6-9/16""JMB MILL SILL SN SPRNG",BC000792,PULTE GARAGE 20 MIN FIRE DOOR,Stocked product,FALSE,,,,,248.72,29.07109497,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,407,,,,,,,,,,192.7,,,,,BC000792,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"DW 2'8""x6'8"" 2P SQ TOP SMTH LHIS SC 20 MIN FIRE DOOR SNGL BORE 6-9/16""JMB MILL SILL SN SPRNG",BC000793,PULTE GARAGE 20 MIN FIRE DOOR,Stocked product,FALSE,,,,,533.74,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,407,,,,,,,,,,213.495,,Boise Cascade,,,BC000793,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"2'8""x6'8"" 2P SQ TOP SMTH LHIS SC 20 MIN FIRE DOOR SNGL BORE 4-9/16""JMB MILL SILL SN SPRNG ",BC000794,PULTE GARAGE 20 MIN FIRE DOOR,Stocked product,FALSE,,,,,248.72,29.07109497,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,407,,,,,,,,,,192.7,,,,,BC000794,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"2'8""x6'8"" 2P SQ TOP SMTH RHIS SC 20 MIN FIRE DOOR SNGL BORE 4-9/16""JMB MILL SILL SN SPRNG",BC000795,PULTE GARAGE 20 MIN FIRE DOOR,Stocked product,FALSE,,,,,248.72,29.07109497,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,407,,,,,,,,,,192.7,,,,,BC000795,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"BC 2'0"" X 3'0"" SC LHOS S4S CUT DOWN DOOR, FULL BOUND W/S",BC000796,20 MIN FIRE DOOR,Stocked product,FALSE,,,,,345.42,59.95369298,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,345.42,,,,,,,,,,215.95,,Boise Cascade,,,BC000796,ea.,ea.,1,1,ea.,1,1,0,0,0,0,,FALSE,FALSE,TRUE
"3068 1-3/4"" SC RIVERSIDE, LHIS, 4-9/16"" FJ JAMB SN HNG  MILL SILL",BC000797,AGD 20 MIN FIRE DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,295.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.73,,DW Distribution,,,BC000797,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"3'0"" x 6'8""HC RIVERSIDE, LHIS, 4-9/16"" FJ JAMB SN HNG C295 CSNG",BC000798,AGD INTERIOR DOORS,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,165.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.34,,DW Distribution,,,BC000798,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"3'0"" x 6'8"" HC RIVERSIDE RHIS 4-9/16"" FJ JAMB SN HNG C295 CSNG",BC000799,AGD INTERIOR DOORS,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,165.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.34,,DW Distribution,,,BC000799,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"2'8"" x 6'8"" HC RIVERSIDE RHIS 4-9/16"" FJ JAMB SN HNG C295 CSNG",BC000800,AGD INTERIOR DOORS,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,160.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.96,,DW Distribution,,,BC000800,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"2'8"" x 6'8"" HC RIVERSIDE LHIS 4-9/16"" FJ JAMB SN HNG C295 CSNG",BC000801,AGD INTERIOR DOORS,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,160.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.47,,DW Distribution,,,BC000801,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"DW 2'6"" x 6'8"" HC RIVERSIDE LHIS 4-9/16"" FJ JAMB SN HNG C295 CSNG",BC000802,AGD INTERIOR DOORS,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,157.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.39,,DW Distribution,,,BC000802,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"DW 2'6"" x 6'8"" HC RIVERSIDE RHIS 4-9/16"" FJ JAMB SN HNG C295 CSNG",BC000803,AGD INTERIOR DOORS,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,157.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.39,,DW Distribution,,,BC000803,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
